%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1714581009168075500,555,1714581008814829205,robot/map,1.199669345724762,1.5144424659665738,0.0,0.0,0.0,0.43385981034386073,0.9009803910010412
1714581009168075500,556,1714581008914346985,robot/map,1.208653526427878,1.5000563373474691,0.0,0.0,0.0,0.46555633147647946,0.8850182496548658
1714581009371038091,557,1714581009014068875,robot/map,1.2003260796161808,1.512748667131218,0.0,0.0,0.0,0.4956007258843853,0.8685504709013002
1714581009371038091,558,1714581009114913875,robot/map,1.1966164062714861,1.5051830666117105,0.0,0.0,0.0,0.525021278924837,0.8510891003156653
1714581009592568455,559,1714581009213965320,robot/map,1.2050449548215434,1.4881940259461186,0.0,0.0,0.0,0.5565303096840445,0.830827307208292
1714581009592568455,560,1714581009313606765,robot/map,1.2069766886889768,1.5220435578104425,0.0,0.0,0.0,0.5821712453161706,0.8130661972601119
1714581009875017723,561,1714581009414587985,robot/map,1.205270949031382,1.4858082146601606,0.0,0.0,0.0,0.6115902470142486,0.791174677145983
1714581009875017723,562,1714581009514208985,robot/map,1.1956302749210685,1.506740358525362,0.0,0.0,0.0,0.6395354456633533,0.7687616104750393
1714581010076320860,563,1714581009614115320,robot/map,1.2021430190239606,1.5079619301461182,0.0,0.0,0.0,0.6635617807958627,0.7481214895102423
1714581010076320860,564,1714581009814068990,robot/map,1.1914070485999533,1.5221739267893872,0.0,0.0,0.0,0.6907841423458816,0.7230610407728139
1714581010207214485,565,1714581010015744990,robot/map,1.2050481253780554,1.4924800609938689,0.0,0.0,0.0,0.7032809359869311,0.710912037510511
1714581010338278979,566,1714581010116351990,robot/map,1.2017456156045287,1.5041799962475242,0.0,0.0,0.0,0.7062037475041804,0.7080086630903974
1714581010449147311,567,1714581010216809990,robot/map,1.1924798013390177,1.5425701762279924,0.0,0.0,0.0,0.7059058370699147,0.7083056890853151
1714581010559942071,568,1714581010317086435,robot/map,1.1974793950075444,1.5103845884041511,0.0,0.0,0.0,0.7069280171584075,0.707285500032683
1714581010680777648,569,1714581010417668765,robot/map,1.1978934901768528,1.4977840762901224,0.0,0.0,0.0,0.7083088941443256,0.7059026211001362
1714581010841903495,570,1714581010518114210,robot/map,1.2135817015156787,1.5102699652579945,0.0,0.0,0.0,0.7083801826217916,0.7058310823906221
1714581010962662788,571,1714581010618147765,robot/map,1.2222317499058788,1.5229361455033277,0.0,0.0,0.0,0.7082420392704183,0.7059696975154665
1714581010962662788,572,1714581010717910210,robot/map,1.2582701990721852,1.5033749895721928,0.0,0.0,0.0,0.7081104256079359,0.7061017101985717
1714581011083916487,573,1714581010818015320,robot/map,1.284932039188175,1.5057790265153275,0.0,0.0,0.0,0.707959706559588,0.706252825755807
1714581011083916487,574,1714581010918203210,robot/map,1.3149107451176276,1.4945444536410277,0.0,0.0,0.0,0.7078903988950904,0.7063222941066987
1714581011164485605,575,1714581011018189985,robot/map,1.3421442459414143,1.504121867539587,0.0,0.0,0.0,0.7078424465674968,0.7063703496306596
1714581011245076966,576,1714581011118053875,robot/map,1.3592904694522452,1.5284321973748891,0.0,0.0,0.0,0.707120154044562,0.7070934080756198
1714581011365945418,577,1714581011218291985,robot/map,1.3938830039074224,1.5183267386512243,0.0,0.0,0.0,0.7066599046050421,0.7075533755297848
1714581011547218582,578,1714581011318304540,robot/map,1.4250690946697488,1.5083452700216875,0.0,0.0,0.0,0.7069083638797464,0.7073051428321866
1714581011768911812,579,1714581011417798095,robot/map,1.4439735136012626,1.5265019612946347,0.0,0.0,0.0,0.7062604677953241,0.7079520828626256
