%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1714581029633158294,40022,1714581029598190087,robot/map,,1.6983441966004191,1.2934402284955406,0.0,0.0,0.0,-0.05265618958671244,0.998612700549221,3.884196516354142e-05,4.9746846641574185e-05,0.0,0.0,0.0,0.502784823939694
1714581029633168711,40023,1714581029606215676,robot/map,,1.6983447248108507,1.2934300955051523,0.0,0.0,0.0,-0.050057613790197276,0.998746331808849,4.583150416258152e-05,-0.0004817760960953598,0.0,0.0,0.0,0.5115934362512213
1714581029633177059,40024,1714581029614299820,robot/map,,1.6983449592943876,1.2934260139956848,0.0,0.0,0.0,-0.04735636947463935,0.9988780577578934,3.46399289217682e-05,-0.00044496352142332215,0.0,0.0,0.0,0.5262422216186708
1714581029637425857,40025,1714581029622189042,robot/map,,1.6983452097302718,1.2934220321313399,0.0,0.0,0.0,-0.04463942977734524,0.9990031638133853,2.9841758673511768e-05,-0.0004215749779574215,0.0,0.0,0.0,0.5351030477831156
1714581029637448981,40026,1714581029630354677,robot/map,,1.698341882746226,1.2934181049538587,0.0,0.0,0.0,-0.04176717699047639,0.9991273707221948,-0.0001514283229539939,-0.0004071463630392645,0.0,0.0,0.0,0.5550453346207593
1714581029640774254,40027,1714581029638208981,robot/map,,1.698340611277174,1.2934165867586462,0.0,0.0,0.0,-0.03898074625699777,0.9992399618816531,-0.00013928761407921387,-0.00027948294214140515,0.0,0.0,0.0,0.5563932114997411
1714581029698576350,40028,1714581029646241937,robot/map,,1.698343073947844,1.2934132053511114,0.0,0.0,0.0,-0.036118791413411365,0.9993475035776266,5.3489726463188056e-05,-0.0003088118478138882,0.0,0.0,0.0,0.5645941677096951
1714581029698589589,40029,1714581029655861364,robot/map,,1.6983478519476745,1.2934083135366745,0.0,0.0,0.0,-0.03272997002664047,0.9994642310068206,0.00026564485475419493,-0.00039899664574985185,0.0,0.0,0.0,0.6213803582974652
1714581029698610286,40030,1714581029662178036,robot/map,,1.6983510073947234,1.2934051189468707,0.0,0.0,0.0,-0.030516461486656862,0.9995342643343116,0.0002905947798263899,-0.00035922781306497846,0.0,0.0,0.0,0.5321518401212665
1714581029700750880,40031,1714581029670302931,robot/map,,1.6983492818818244,1.2934011199492241,0.0,0.0,0.0,-0.027664733332656215,0.9996172580191045,5.902174496274403e-05,-0.00037956378886156496,0.0,0.0,0.0,0.5513695746806702
1714581029700765213,40032,1714581029678232533,robot/map,,1.6983420898911847,1.2933949045863549,0.0,0.0,0.0,-0.024891583653386833,0.9996901565301253,-0.0003300886595035723,-0.0005005500378940961,0.0,0.0,0.0,0.5530956427845357
1714581029719657403,40033,1714581029686170731,robot/map,,1.698336204126633,1.293395040672918,0.0,0.0,0.0,-0.022094600659120063,0.9997558845146719,-0.00045933255733871133,-0.00024347069079057467,0.0,0.0,0.0,0.5563234304775198
1714581029719669589,40034,1714581029694213631,robot/map,,1.6983340276594716,1.2934001362064018,0.0,0.0,0.0,-0.019249750603296478,0.9998147063839934,-0.00033848963673863223,0.00013304132879587212,0.0,0.0,0.0,0.5627076221745259
1714581029742244543,40035,1714581029702234639,robot/map,,1.6983318281053064,1.2934052055275227,0.0,0.0,0.0,-0.016390256840589767,0.9998656707181718,-0.0002792225266318037,0.0003199867204417523,0.0,0.0,0.0,0.5673486977094648
1714581029742255203,40036,1714581029710892422,robot/map,,1.6983275227321075,1.2934102113268813,0.0,0.0,0.0,-0.013282063519699011,0.9999117895037836,-0.000354879923258049,0.000410283328149961,0.0,0.0,0.0,0.5945280193099026
1714581029742263938,40037,1714581029718197232,robot/map,,1.6983174480923835,1.293414396373755,0.0,0.0,0.0,-0.010661183795312319,0.9999431679651012,-0.0006811719478301525,0.00041439400776083115,0.0,0.0,0.0,0.5593708403673341
1714581029742272609,40038,1714581029726210060,robot/map,,1.698309801935429,1.293413747569259,0.0,0.0,0.0,-0.0077886181476687025,0.9999696682536675,-0.0007228938216389379,0.00017475677908509963,0.0,0.0,0.0,0.5669543071242741
1714581029742302839,40039,1714581029734295147,robot/map,,1.6983066528399728,1.2934083836941657,0.0,0.0,0.0,-0.004918954706838122,0.9999879018691137,-0.0005189016836283982,-0.00018081536512858123,0.0,0.0,0.0,0.5704493888055411
1714581029754855914,40040,1714581029742175587,robot/map,,1.6983036130244529,1.2934031382658777,0.0,0.0,0.0,-0.0021358209890758135,0.9999977191317502,-0.00041144161781256653,-0.0003526790969616765,0.0,0.0,0.0,0.5635398874761722
1714581029754867272,40041,1714581029750709639,robot/map,,1.6983023093926097,1.293400858541229,0.0,0.0,0.0,0.0008491550014990114,0.9999996394678268,-0.00027090240106335413,-0.0002903257809114789,0.0,0.0,0.0,0.5802677153848509
1714581029790216601,40042,1714581029758220129,robot/map,,1.6983018751975083,1.2933953299972671,0.0,0.0,0.0,0.0034380724876274795,0.9999940898113198,-0.00015716095560310776,-0.00042159008855391193,0.0,0.0,0.0,0.549026273423852
1714581029790250323,40043,1714581029766245657,robot/map,,1.6982985032626965,1.2933954590722703,0.0,0.0,0.0,0.006165188626275187,0.9999809950440071,-0.0002471772183922191,-0.00020434129412044613,0.0,0.0,0.0,0.5472279789208341
1714581029790267246,40044,1714581029774213664,robot/map,,1.6983034673763466,1.2933955977069265,0.0,0.0,0.0,0.008843196815245034,0.9999608981705669,0.00012461707331094267,-9.523891425025589e-05,0.0,0.0,0.0,0.5414224290424912
1714581029790286908,40045,1714581029782178787,robot/map,,1.698308429043387,1.2933957628501254,0.0,0.0,0.0,0.011516387335498812,0.9999336842124775,0.0003103918886723415,-3.936229718044782e-05,0.0,0.0,0.0,0.5380441981457179
1714581029801167401,40046,1714581029790460289,robot/map,,1.698317042141359,1.2933960121079393,0.0,0.0,0.0,0.01432062493209672,0.9998974545929968,0.0005858508429338973,-7.218257892994853e-06,0.0,0.0,0.0,0.5494693532658441
1714581029801175629,40047,1714581029806438605,robot/map,,1.698325846247509,1.293401348180966,0.0,0.0,0.0,0.019794285842404623,0.9998040739304822,0.0007331307289728296,0.0002631945223921899,0.0,0.0,0.0,0.8221810991982599
1714581029815171357,40048,1714581029806453936,robot/map,,1.698325854627093,1.2934013533227364,0.0,0.0,0.0,0.01979956059763754,0.9998039694860891,0.00036698434368219685,0.00013185434971323652,0.0,0.0,0.0,0.41161812851643553
1714581029845441114,40049,1714581029814413603,robot/map,,1.6983302182158615,1.293404047732796,0.0,0.0,0.0,0.02259942028936681,0.9997446004868367,0.00040167161026815587,0.00020064767783220094,0.0,0.0,0.0,0.48585806170617857
1714581029845447261,40050,1714581029822227557,robot/map,,1.698338101037616,1.2934054116335587,0.0,0.0,0.0,0.025351291488361676,0.9996786043623581,0.0005949768928569214,0.000168518877054808,0.0,0.0,0.0,0.5181953631340768
1714581029845485293,40051,1714581029830305594,robot/map,,1.6983413575511617,1.2934059939077045,0.0,0.0,0.0,0.028205093864898213,0.9996021572005896,0.00046031412371411027,0.00011337314581682276,0.0,0.0,0.0,0.5445803904677016
1714581029850196466,40052,1714581029838225972,robot/map,,1.6983331025302262,1.2934081594815172,0.0,0.0,0.0,0.030997581159895496,0.9995194595215421,-0.00018259398491735153,0.0001649652635443104,0.0,0.0,0.0,0.551661440624635
1714581029850203424,40053,1714581029846357173,robot/map,,1.6983232880976127,1.2934086127973017,0.0,0.0,0.0,0.033831599903078914,0.9994275475731085,-0.0005820186231335487,0.0001051484209954303,0.0,0.0,0.0,0.5593816933300986
1714581029858164022,40054,1714581029854342536,robot/map,,1.6983224062112174,1.2934114964288301,0.0,0.0,0.0,0.03656978800226291,0.9993311015901934,-0.00033510363132893006,0.00019675578692020145,0.0,0.0,0.0,0.5536795433363157
1714581029893630775,40055,1714581029862279870,robot/map,,1.6983215141079462,1.2934143579658626,0.0,0.0,0.0,0.039243352007147236,0.9992296829674563,-0.00021215697922721482,0.00024145474508206012,0.0,0.0,0.0,0.544388542834776
1714581029907469843,40056,1714581029870833883,robot/map,,1.6983143772858649,1.2934150396139563,0.0,0.0,0.0,0.04205284119282793,0.9991153880046142,-0.000462919593679138,0.0001548097772284156,0.0,0.0,0.0,0.5533756725113348
1714581029907490460,40057,1714581029878265795,robot/map,,1.6983146228937192,1.2934178459322643,0.0,0.0,0.0,0.04445433950277797,0.9990114172017114,-0.00021917940412573194,0.0002177208040120784,0.0,0.0,0.0,0.5170626860769878
1714581029907520721,40058,1714581029886215146,robot/map,,1.6983147220570445,1.293419047106255,0.0,0.0,0.0,0.04697656123205059,0.9988959919304969,-0.00010463153579642156,0.00016891910154188684,0.0,0.0,0.0,0.5110175571471515
1714581029907533851,40059,1714581029894282358,robot/map,,1.6983137820510814,1.2934296345926877,0.0,0.0,0.0,0.049499449439874804,0.9987741508995661,-9.931606605162089e-05,0.0006138338724048565,0.0,0.0,0.0,0.5080917062989296
1714581029912125955,40060,1714581029902196988,robot/map,,1.698312807820954,1.2934400170708638,0.0,0.0,0.0,0.05197810570045439,0.9986482246155512,-9.836953939878861e-05,0.0008260408450066925,0.0,0.0,0.0,0.5022312163124764
1714581029928830414,40061,1714581029910251654,robot/map,,1.698312389860336,1.2934442415646141,0.0,0.0,0.0,0.05454899162580351,0.9985110953377574,-7.008280059406143e-05,0.0006242451100218982,0.0,0.0,0.0,0.5085697310818773
1714581029928835945,40062,1714581029918251904,robot/map,,1.6983247957480634,1.2934473313281836,0.0,0.0,0.0,0.057180762441080016,0.9983638416963311,0.0005852529860694293,0.00046661073348302774,0.0,0.0,0.0,0.5178736604817678
1714581029962776158,40063,1714581029926196371,robot/map,,1.6983274713603171,1.2934407746245322,0.0,0.0,0.0,0.05989055412163664,0.9982049496606412,0.0004264071057224763,-9.452981582600133e-05,0.0,0.0,0.0,0.5303815235992773
1714581029962789278,40064,1714581029934316462,robot/map,,1.6983257045742495,1.2934351727193927,0.0,0.0,0.0,0.06273505126713624,0.998030216648028,0.0001248642494777603,-0.00032736016489003165,0.0,0.0,0.0,0.550176746249516
1714581029962811101,40065,1714581029942225322,robot/map,,1.6983240148155652,1.2934297068440421,0.0,0.0,0.0,0.0655678978497326,0.9978481100706494,-2.2055809476569045e-05,-0.0004369738499726206,0.0,0.0,0.0,0.5589578497729253
1714581029962823573,40066,1714581029950252944,robot/map,,1.6983233415057455,1.293427483700116,0.0,0.0,0.0,0.0684678296406359,0.9976533247096914,-4.469339572210973e-05,-0.00032964412128936807,0.0,0.0,0.0,0.5701256464488141
1714581029962859228,40067,1714581029958253581,robot/map,,1.6983161083128688,1.293430695554007,0.0,0.0,0.0,0.07133842076495708,0.9974521691403363,-0.0003840063416937784,-4.229366102190003e-06,0.0,0.0,0.0,0.5728259668054616
1714581030020262873,40068,1714581029966296111,robot/map,,1.698300600798685,1.2934301227100964,0.0,0.0,0.0,0.0742195852494348,0.9972419230885763,-0.0009673788800412817,-3.075687857754653e-05,0.0,0.0,0.0,0.5752956238051814
1714581030020280241,40069,1714581029974305178,robot/map,,1.6982889208746075,1.2934239238372884,0.0,0.0,0.0,0.07707343422571586,0.9970254188016744,-0.0010676856438940345,-0.00032532207968626525,0.0,0.0,0.0,0.5738528726049024
1714581030020335371,40070,1714581029982214433,robot/map,,1.698277421203171,1.2934177367625936,0.0,0.0,0.0,0.07987574316114902,0.9968048282660222,-0.0011088263937686362,-0.00047201477458296936,0.0,0.0,0.0,0.5680242974997171
1714581030020350331,40071,1714581029990182129,robot/map,,1.698270097246796,1.2934122342965886,0.0,0.0,0.0,0.08271923967101014,0.9965728911566127,-0.0009206110156417814,-0.0005111306875444065,0.0,0.0,0.0,0.5693062556809126
1714581030020362832,40072,1714581029998329388,robot/map,,1.6982698622967032,1.2934130327471296,0.0,0.0,0.0,0.08561617961863194,0.9963281938134192,-0.0004720530124566192,-0.00021564281672133032,0.0,0.0,0.0,0.5753788371115705
1714581030020385134,40073,1714581030006317343,robot/map,,1.698269768349116,1.2934133453473444,0.0,0.0,0.0,0.08846624456211277,0.9960791753535843,-0.00024072388559157057,-9.219139761943522e-05,0.0,0.0,0.0,0.5737818154853789
1714581030031283878,40074,1714581030014388596,robot/map,,1.698266133749429,1.293415396523725,0.0,0.0,0.0,0.09137775856943066,0.9958163009505452,-0.0003020919271456285,5.646312021649295e-05,0.0,0.0,0.0,0.5792267223940682
1714581030031294709,40075,1714581030022163608,robot/map,,1.6982626212299352,1.2934173523490504,0.0,0.0,0.0,0.09417312162979853,0.9955558362856898,-0.0003266719382582703,0.00012602282638187446,0.0,0.0,0.0,0.5703606079856229
1714581030031326590,40076,1714581030030260097,robot/map,,1.6982575243869475,1.2934200481210882,0.0,0.0,0.0,0.09710486343957714,0.9952741559471848,-0.0004181781185122295,0.00019780001508191552,0.0,0.0,0.0,0.5797046683979302
1714581030105359073,40077,1714581030038288787,robot/map,,1.6982591061144752,1.2934192529002413,0.0,0.0,0.0,0.09998314406832205,0.9949891310472759,-0.0001300026828750158,5.913896519347186e-05,0.0,0.0,0.0,0.5790883002113992
1714581030105367477,40078,1714581030046205178,robot/map,,1.6982643055157605,1.2934122600126394,0.0,0.0,0.0,0.10277820504857657,0.9947042980539457,0.00019496872282719502,-0.00032007489749648105,0.0,0.0,0.0,0.5704978991411809
1714581030105374248,40079,1714581030054406765,robot/map,,1.6982611975121307,1.2934029833853524,0.0,0.0,0.0,0.1056214782499443,0.9944064075277756,-5.791582007603135e-05,-0.0006238688130983718,0.0,0.0,0.0,0.5711326117413746
1714581030105514528,40080,1714581030062167532,robot/map,,1.6982583048724782,1.293394189339185,0.0,0.0,0.0,0.10824585710010358,0.9941241544297492,-0.00017358989266172647,-0.0007516367149238313,0.0,0.0,0.0,0.5495177257470125
1714581030105527109,40081,1714581030070310571,robot/map,,1.6982582263769506,1.2933854939231324,0.0,0.0,0.0,0.11094631414287044,0.9938264010269156,-9.07197227125329e-05,-0.0008105891600883542,0.0,0.0,0.0,0.5464412117447002
1714581030142732310,40082,1714581030078183062,robot/map,,1.6982582138836306,1.293382131126913,0.0,0.0,0.0,0.11352493806724631,0.9935351470566242,-4.59845273529733e-05,-0.0005734343910184763,0.0,0.0,0.0,0.5327227060106716
1714581030142739980,40083,1714581030086185447,robot/map,,1.698257067756701,1.2933856637866659,0.0,0.0,0.0,0.11614288693756725,0.9932325154835636,-8.029861015575556e-05,-0.00011008420786187548,0.0,0.0,0.0,0.5298997027066752
1714581030142786765,40084,1714581030094240459,robot/map,,1.6982565987234546,1.2933870836785377,0.0,0.0,0.0,0.11881129293421798,0.9929168528488674,-6.360096740108173e-05,1.5952489661894703e-05,0.0,0.0,0.0,0.5336511316997993
1714581030142799213,40085,1714581030102238090,robot/map,,1.6982561254111468,1.2933884909469056,0.0,0.0,0.0,0.12150803110188156,0.992590448461874,-5.546609909011954e-05,7.833966322278626e-05,0.0,0.0,0.0,0.5384676300847779
1714581030147567730,40086,1714581030110312787,robot/map,,1.6982571698474502,1.293384133481996,0.0,0.0,0.0,0.12428641107953949,0.9922463847356501,2.448876562711118e-05,-0.0001787034138668908,0.0,0.0,0.0,0.5491941741503448
1714581030147576904,40087,1714581030118159160,robot/map,,1.6982551944102546,1.29337927874709,0.0,0.0,0.0,0.1270272422957519,0.991899228608802,-8.652747696646686e-05,-0.0003320884522373962,0.0,0.0,0.0,0.550870103980296
1714581030147588598,40088,1714581030126293554,robot/map,,1.6982506230332437,1.2933789145524448,0.0,0.0,0.0,0.12988470210599826,0.9915291040402375,-0.0002718325890297956,-0.00018425395837411233,0.0,0.0,0.0,0.5635682591553401
1714581030160184641,40089,1714581030134204400,robot/map,,1.6982488456427338,1.2933787627530586,0.0,0.0,0.0,0.13267743444994787,0.991159269939892,-0.00022478582000903742,-9.971694849566406e-05,0.0,0.0,0.0,0.5634956212715846
1714581030160205063,40090,1714581030142212230,robot/map,,1.6982470473483,1.2933785989132847,0.0,0.0,0.0,0.1354932341552068,0.9907782716118487,-0.0002023076316949171,-5.805046294633471e-05,0.0,0.0,0.0,0.5658937790819263
1714581030192818659,40091,1714581030150973015,robot/map,,1.6982355060002232,1.2933783512896881,0.0,0.0,0.0,0.1385711002031007,0.9903524878488983,-0.0006782212196871292,-4.1406411298994005e-05,0.0,0.0,0.0,0.5936647517425142
1714581030192837835,40092,1714581030158192783,robot/map,,1.6982359337472999,1.293384192965472,0.0,0.0,0.0,0.14106770725609757,0.9899999504896493,-0.00031772325601117293,0.00027138058353893836,0.0,0.0,0.0,0.5489698926098918
